transaction_id,user_id,plan_id,billing_date,amount_paid,payment_status
58357,2039,1,2026-04-06,29.0,Success
58358,2039,1,2026-05-06,29.0,Success
58359,2040,3,2025-06-20,149.0,Success
58360,2040,3,2025-07-20,149.0,Success
58361,2040,3,2025-08-19,149.0,Success
58362,2040,3,2025-09-18,149.0,Success
58363,2040,3,2025-10-18,149.0,Success
58364,2040,3,2025-11-17,149.0,Success
58365,2040,3,2025-12-17,149.0,Success
58366,2040,3,2026-01-16,149.0,Success
58367,2040,3,2026-02-15,149.0,Success
58368,2040,3,2026-03-17,149.0,Success
58369,2040,3,2026-04-16,149.0,Success
58370,2040,3,2026-05-16,149.0,Success
58371,2041,3,2025-07-02,0.0,Failed
58372,2041,3,2025-08-01,149.0,Success
58373,2041,3,2025-08-31,149.0,Success
58374,2041,3,2025-09-30,149.0,Success
58375,2041,3,2025-10-30,149.0,Success
58376,2041,3,2025-11-29,149.0,Success
58377,2041,3,2025-12-29,149.0,Success
58378,2041,3,2026-01-28,149.0,Success
58379,2041,3,2026-02-27,149.0,Success
58380,2041,3,2026-03-29,149.0,Success
58381,2041,3,2026-04-28,149.0,Success
58382,2041,3,2026-05-28,149.0,Success
58383,2042,2,2025-12-30,79.0,Success
58384,2042,2,2026-01-29,79.0,Success
58385,2042,2,2026-02-28,79.0,Success
58386,2042,2,2026-03-30,79.0,Success
58387,2042,2,2026-04-29,79.0,Success
58388,2042,2,2026-05-29,79.0,Success
58389,2043,2,2025-02-08,0.0,Failed
58390,2043,2,2025-03-10,79.0,Success
58391,2043,2,2025-04-09,79.0,Success
58392,2043,2,2025-05-09,79.0,Success
58393,2043,2,2025-06-08,79.0,Success
58394,2043,2,2025-07-08,79.0,Success
58395,2043,2,2025-08-07,79.0,Success
58396,2043,2,2025-09-06,79.0,Success
58397,2043,2,2025-10-06,0.0,Failed
58398,2043,2,2025-11-05,79.0,Success
58399,2043,2,2025-12-05,79.0,Success
58400,2043,2,2026-01-04,79.0,Success
58401,2043,2,2026-02-03,79.0,Success
58402,2043,2,2026-03-05,0.0,Failed
58403,2043,2,2026-04-04,79.0,Success
58404,2043,2,2026-05-04,79.0,Success
58405,2044,3,2026-05-12,149.0,Success
58406,2045,1,2025-12-15,29.0,Success
58407,2045,1,2026-01-14,29.0,Success
58408,2045,1,2026-02-13,29.0,Success
58409,2045,1,2026-03-15,29.0,Success
58410,2045,1,2026-04-14,29.0,Success
58411,2045,1,2026-05-14,29.0,Success
58412,2046,1,2026-02-01,29.0,Success
58413,2046,1,2026-03-03,29.0,Success
58414,2046,1,2026-04-02,29.0,Success
58415,2046,1,2026-05-02,29.0,Success
58416,2047,1,2025-06-10,29.0,Success
58417,2047,1,2025-07-10,29.0,Success
58418,2047,1,2025-08-09,29.0,Success
58419,2047,1,2025-09-08,29.0,Success
58420,2047,1,2025-10-08,29.0,Success
58421,2047,1,2025-11-07,29.0,Success
58422,2047,1,2025-12-07,29.0,Success
58423,2047,1,2026-01-06,29.0,Success
58424,2047,1,2026-02-05,29.0,Success
58425,2047,1,2026-03-07,29.0,Success
58426,2047,1,2026-04-06,29.0,Success
58427,2047,1,2026-05-06,29.0,Success
58428,2048,2,2025-01-16,79.0,Success
58429,2048,2,2025-02-15,79.0,Success
58430,2048,2,2025-03-17,79.0,Success
58431,2048,2,2025-04-16,79.0,Success
58432,2048,2,2025-05-16,79.0,Success
58433,2048,2,2025-06-15,79.0,Success
58434,2048,2,2025-07-15,79.0,Success
58435,2048,2,2025-08-14,79.0,Success
58436,2048,2,2025-09-13,79.0,Success
58437,2048,2,2025-10-13,79.0,Success
58438,2048,2,2025-11-12,79.0,Success
58439,2048,2,2025-12-12,79.0,Success
58440,2048,2,2026-01-11,79.0,Success
58441,2048,2,2026-02-10,79.0,Success
58442,2048,2,2026-03-12,79.0,Success
58443,2048,2,2026-04-11,79.0,Success
58444,2048,2,2026-05-11,79.0,Success
58445,2049,1,2026-05-08,29.0,Success
58446,2050,2,2026-03-02,79.0,Success
58447,2050,2,2026-04-01,79.0,Success
58448,2050,2,2026-05-01,79.0,Success
58449,2050,2,2026-05-31,0.0,Failed
58450,2051,3,2025-04-18,149.0,Success
58451,2051,3,2025-05-18,149.0,Success
58452,2051,3,2025-06-17,149.0,Success
58453,2052,3,2026-03-26,149.0,Success
58454,2052,3,2026-04-25,149.0,Success
58455,2052,3,2026-05-25,0.0,Failed
58456,2053,2,2025-11-07,79.0,Success
58457,2053,2,2025-12-07,79.0,Success
58458,2053,2,2026-01-06,79.0,Success
58459,2053,2,2026-02-05,79.0,Success
58460,2053,2,2026-03-07,79.0,Success
58461,2053,2,2026-04-06,79.0,Success
58462,2053,2,2026-05-06,79.0,Success
58463,2054,1,2025-06-19,29.0,Success
58464,2054,1,2025-07-19,29.0,Success
58465,2054,1,2025-08-18,29.0,Success
58466,2054,1,2025-09-17,29.0,Success
58467,2054,1,2025-10-17,29.0,Success
58468,2054,1,2025-11-16,29.0,Success
58469,2054,1,2025-12-16,29.0,Success
58470,2054,1,2026-01-15,29.0,Success
58471,2054,1,2026-02-14,29.0,Success
58472,2054,1,2026-03-16,29.0,Success
58473,2054,1,2026-04-15,29.0,Success
58474,2054,1,2026-05-15,29.0,Success
58475,2055,2,2026-02-18,79.0,Success
58476,2055,2,2026-03-20,79.0,Success
58477,2055,2,2026-04-19,79.0,Success
58478,2055,2,2026-05-19,79.0,Success
58479,2056,2,2025-09-08,79.0,Success
58480,2056,2,2025-10-08,79.0,Success
58481,2056,2,2025-11-07,79.0,Success
58482,2056,2,2025-12-07,79.0,Success
58483,2056,2,2026-01-06,79.0,Success
58484,2056,2,2026-02-05,79.0,Success
58485,2056,2,2026-03-07,79.0,Success
58486,2056,2,2026-04-06,79.0,Success
58487,2056,2,2026-05-06,79.0,Success
58488,2057,1,2025-05-21,29.0,Success
58489,2057,1,2025-06-20,29.0,Success
58490,2057,1,2025-07-20,29.0,Success
58491,2057,1,2025-08-19,29.0,Success
58492,2057,1,2025-09-18,29.0,Success
58493,2057,1,2025-10-18,0.0,Failed
58494,2057,1,2025-11-17,29.0,Success
58495,2057,1,2025-12-17,29.0,Success
58496,2057,1,2026-01-16,29.0,Success
58497,2057,1,2026-02-15,29.0,Success
58498,2057,1,2026-03-17,29.0,Success
58499,2057,1,2026-04-16,0.0,Failed
58500,2057,1,2026-05-16,29.0,Success
58501,2058,1,2025-10-01,29.0,Success
58502,2058,1,2025-10-31,29.0,Success
58503,2058,1,2025-11-30,29.0,Success
58504,2058,1,2025-12-30,29.0,Success
58505,2058,1,2026-01-29,29.0,Success
58506,2058,1,2026-02-28,29.0,Success
58507,2058,1,2026-03-30,29.0,Success
58508,2058,1,2026-04-29,0.0,Failed
58509,2058,1,2026-05-29,29.0,Success
58510,2059,3,2026-02-20,149.0,Success
58511,2059,3,2026-03-22,149.0,Success
58512,2059,3,2026-04-21,149.0,Success
58513,2059,3,2026-05-21,149.0,Success
58514,2060,2,2025-02-08,79.0,Success
58515,2060,2,2025-03-10,79.0,Success
58516,2060,2,2025-04-09,79.0,Success
58517,2060,2,2025-05-09,79.0,Success
58518,2060,2,2025-06-08,79.0,Success
58519,2060,2,2025-07-08,79.0,Success
58520,2060,2,2025-08-07,79.0,Success
58521,2060,2,2025-09-06,79.0,Success
58522,2060,2,2025-10-06,79.0,Success
58523,2060,2,2025-11-05,79.0,Success
58524,2060,2,2025-12-05,79.0,Success
58525,2060,2,2026-01-04,79.0,Success
58526,2060,2,2026-02-03,79.0,Success
58527,2060,2,2026-03-05,79.0,Success
58528,2060,2,2026-04-04,0.0,Failed
58529,2060,2,2026-05-04,79.0,Success
58530,2061,2,2025-01-29,79.0,Success
58531,2061,2,2025-02-28,79.0,Success
58532,2061,2,2025-03-30,79.0,Success
58533,2061,2,2025-04-29,79.0,Success
58534,2061,2,2025-05-29,79.0,Success
58535,2061,2,2025-06-28,79.0,Success
58536,2061,2,2025-07-28,0.0,Failed
58537,2061,2,2025-08-27,79.0,Success
58538,2061,2,2025-09-26,79.0,Success
58539,2061,2,2025-10-26,79.0,Success
58540,2061,2,2025-11-25,79.0,Success
58541,2061,2,2025-12-25,79.0,Success
58542,2061,2,2026-01-24,79.0,Success
58543,2061,2,2026-02-23,79.0,Success
58544,2061,2,2026-03-25,79.0,Success
58545,2061,2,2026-04-24,79.0,Success
58546,2061,2,2026-05-24,79.0,Success
58547,2062,3,2026-04-22,149.0,Success
58548,2062,3,2026-05-22,149.0,Success
58549,2063,2,2025-11-14,79.0,Success
58550,2063,2,2025-12-14,79.0,Success
58551,2063,2,2026-01-13,79.0,Success
58552,2063,2,2026-02-12,79.0,Success
58553,2063,2,2026-03-14,79.0,Success
58554,2063,2,2026-04-13,79.0,Success
58555,2063,2,2026-05-13,79.0,Success
58556,2064,2,2025-09-02,0.0,Failed
58557,2064,2,2025-10-02,79.0,Success
58558,2064,2,2025-11-01,79.0,Success
58559,2064,2,2025-12-01,79.0,Success
58560,2064,2,2025-12-31,79.0,Success
58561,2064,2,2026-01-30,79.0,Success
58562,2065,1,2025-09-29,29.0,Success
58563,2065,1,2025-10-29,29.0,Success
58564,2065,1,2025-11-28,29.0,Success
58565,2066,1,2026-03-16,29.0,Success
58566,2066,1,2026-04-15,29.0,Success
58567,2066,1,2026-05-15,29.0,Success
58568,2067,1,2025-08-27,29.0,Success
58569,2067,1,2025-09-26,29.0,Success
58570,2067,1,2025-10-26,29.0,Success
58571,2067,1,2025-11-25,29.0,Success
58572,2067,1,2025-12-25,29.0,Success
58573,2067,1,2026-01-24,29.0,Success
58574,2067,1,2026-02-23,29.0,Success
58575,2067,1,2026-03-25,29.0,Success
58576,2067,1,2026-04-24,29.0,Success
58577,2067,1,2026-05-24,29.0,Success
58578,2068,2,2026-01-12,79.0,Success
58579,2068,2,2026-02-11,79.0,Success
58580,2068,2,2026-03-13,79.0,Success
58581,2068,2,2026-04-12,79.0,Success
58582,2068,2,2026-05-12,79.0,Success
58583,2069,2,2025-09-23,79.0,Success
58584,2069,2,2025-10-23,79.0,Success
58585,2069,2,2025-11-22,0.0,Failed
58586,2069,2,2025-12-22,79.0,Success
58587,2069,2,2026-01-21,79.0,Success
58588,2069,2,2026-02-20,79.0,Success
58589,2069,2,2026-03-22,79.0,Success
58590,2069,2,2026-04-21,79.0,Success
58591,2069,2,2026-05-21,79.0,Success
58592,2070,3,2025-12-25,149.0,Success
58593,2071,1,2025-12-06,29.0,Success
58594,2071,1,2026-01-05,29.0,Success
58595,2071,1,2026-02-04,29.0,Success
58596,2071,1,2026-03-06,29.0,Success
58597,2071,1,2026-04-05,29.0,Success
58598,2071,1,2026-05-05,29.0,Success
58599,2072,2,2026-01-24,79.0,Success
58600,2072,2,2026-02-23,79.0,Success
58601,2072,2,2026-03-25,79.0,Success
58602,2072,2,2026-04-24,79.0,Success
58603,2072,2,2026-05-24,79.0,Success
58604,2073,2,2025-01-03,79.0,Success
58605,2073,2,2025-02-02,79.0,Success
58606,2073,2,2025-03-04,79.0,Success
58607,2073,2,2025-04-03,79.0,Success
58608,2073,2,2025-05-03,79.0,Success
58609,2073,2,2025-06-02,79.0,Success
58610,2073,2,2025-07-02,79.0,Success
58611,2073,2,2025-08-01,79.0,Success
58612,2073,2,2025-08-31,79.0,Success
58613,2073,2,2025-09-30,79.0,Success
58614,2073,2,2025-10-30,79.0,Success
58615,2073,2,2025-11-29,79.0,Success
58616,2073,2,2025-12-29,79.0,Success
58617,2073,2,2026-01-28,79.0,Success
58618,2073,2,2026-02-27,79.0,Success
58619,2073,2,2026-03-29,79.0,Success
58620,2073,2,2026-04-28,79.0,Success
58621,2073,2,2026-05-28,79.0,Success
58622,2074,2,2026-03-05,79.0,Success
58623,2074,2,2026-04-04,79.0,Success
58624,2074,2,2026-05-04,79.0,Success
58625,2075,2,2025-05-22,0.0,Failed
58626,2075,2,2025-06-21,79.0,Success
58627,2075,2,2025-07-21,79.0,Success
58628,2075,2,2025-08-20,79.0,Success
58629,2075,2,2025-09-19,79.0,Success
58630,2075,2,2025-10-19,79.0,Success
58631,2075,2,2025-11-18,79.0,Success
58632,2075,2,2025-12-18,79.0,Success
58633,2075,2,2026-01-17,79.0,Success
58634,2075,2,2026-02-16,79.0,Success
58635,2075,2,2026-03-18,79.0,Success
58636,2075,2,2026-04-17,79.0,Success
58637,2076,1,2026-01-11,29.0,Success
58638,2076,1,2026-02-10,29.0,Success
58639,2076,1,2026-03-12,29.0,Success
58640,2076,1,2026-04-11,29.0,Success
58641,2076,1,2026-05-11,0.0,Failed
58642,2077,2,2025-11-20,79.0,Success
58643,2077,2,2025-12-20,79.0,Success
58644,2077,2,2026-01-19,79.0,Success
58645,2077,2,2026-02-18,79.0,Success
58646,2077,2,2026-03-20,79.0,Success
58647,2077,2,2026-04-19,0.0,Failed
58648,2077,2,2026-05-19,79.0,Success
58649,2078,1,2025-05-26,29.0,Success
58650,2078,1,2025-06-25,29.0,Success
58651,2078,1,2025-07-25,0.0,Failed
58652,2078,1,2025-08-24,29.0,Success
58653,2078,1,2025-09-23,29.0,Success
58654,2078,1,2025-10-23,29.0,Success
58655,2078,1,2025-11-22,29.0,Success
58656,2078,1,2025-12-22,29.0,Success
58657,2078,1,2026-01-21,29.0,Success
58658,2078,1,2026-02-20,29.0,Success
58659,2078,1,2026-03-22,29.0,Success
58660,2078,1,2026-04-21,29.0,Success
58661,2079,1,2025-10-20,29.0,Success
58662,2079,1,2025-11-19,29.0,Success
58663,2079,1,2025-12-19,29.0,Success
58664,2079,1,2026-01-18,29.0,Success
58665,2079,1,2026-02-17,29.0,Success
58666,2079,1,2026-03-19,29.0,Success
58667,2079,1,2026-04-18,29.0,Success
58668,2079,1,2026-05-18,29.0,Success
58669,2080,1,2026-03-08,29.0,Success
58670,2080,1,2026-04-07,0.0,Failed
58671,2080,1,2026-05-07,29.0,Success
58672,2081,2,2026-02-03,79.0,Success
58673,2081,2,2026-03-05,79.0,Success
58674,2081,2,2026-04-04,79.0,Success
58675,2081,2,2026-05-04,79.0,Success
58676,2082,3,2025-12-10,149.0,Success
58677,2082,3,2026-01-09,0.0,Failed
58678,2082,3,2026-02-08,149.0,Success
58679,2083,2,2025-05-20,0.0,Failed
58680,2083,2,2025-06-19,79.0,Success
58681,2083,2,2025-07-19,0.0,Failed
58682,2083,2,2025-08-18,79.0,Success
58683,2083,2,2025-09-17,79.0,Success
58684,2083,2,2025-10-17,79.0,Success
58685,2083,2,2025-11-16,79.0,Success
58686,2083,2,2025-12-16,79.0,Success
58687,2083,2,2026-01-15,79.0,Success
58688,2083,2,2026-02-14,79.0,Success
58689,2083,2,2026-03-16,79.0,Success
58690,2083,2,2026-04-15,79.0,Success
58691,2084,2,2025-07-06,79.0,Success
58692,2084,2,2025-08-05,79.0,Success
58693,2084,2,2025-09-04,79.0,Success
58694,2084,2,2025-10-04,0.0,Failed
58695,2084,2,2025-11-03,79.0,Success
58696,2084,2,2025-12-03,79.0,Success
58697,2084,2,2026-01-02,79.0,Success
58698,2084,2,2026-02-01,79.0,Success
58699,2084,2,2026-03-03,79.0,Success
58700,2084,2,2026-04-02,79.0,Success
58701,2084,2,2026-05-02,79.0,Success
58702,2085,2,2025-03-02,79.0,Success
58703,2085,2,2025-04-01,79.0,Success
58704,2085,2,2025-05-01,79.0,Success
58705,2085,2,2025-05-31,79.0,Success
58706,2085,2,2025-06-30,79.0,Success
58707,2085,2,2025-07-30,79.0,Success
58708,2085,2,2025-08-29,79.0,Success
58709,2085,2,2025-09-28,79.0,Success
58710,2085,2,2025-10-28,79.0,Success
58711,2085,2,2025-11-27,79.0,Success
58712,2085,2,2025-12-27,79.0,Success
58713,2085,2,2026-01-26,79.0,Success
58714,2085,2,2026-02-25,79.0,Success
58715,2085,2,2026-03-27,79.0,Success
58716,2085,2,2026-04-26,79.0,Success
58717,2085,2,2026-05-26,79.0,Success
58718,2086,2,2026-01-15,79.0,Success
58719,2086,2,2026-02-14,79.0,Success
58720,2086,2,2026-03-16,79.0,Success
58721,2086,2,2026-04-15,79.0,Success
58722,2086,2,2026-05-15,79.0,Success
58723,2087,1,2026-03-16,29.0,Success
58724,2087,1,2026-04-15,29.0,Success
58725,2087,1,2026-05-15,29.0,Success
58726,2088,1,2025-11-15,0.0,Failed
58727,2088,1,2025-12-15,29.0,Success
58728,2088,1,2026-01-14,29.0,Success
58729,2088,1,2026-02-13,29.0,Success
58730,2088,1,2026-03-15,29.0,Success
58731,2088,1,2026-04-14,29.0,Success
58732,2088,1,2026-05-14,29.0,Success
58733,2089,1,2025-10-29,29.0,Success
58734,2089,1,2025-11-28,29.0,Success
58735,2089,1,2025-12-28,29.0,Success
58736,2089,1,2026-01-27,29.0,Success
58737,2089,1,2026-02-26,29.0,Success
58738,2089,1,2026-03-28,29.0,Success
58739,2089,1,2026-04-27,29.0,Success
58740,2089,1,2026-05-27,29.0,Success
58741,2090,1,2025-12-10,29.0,Success
58742,2090,1,2026-01-09,29.0,Success
58743,2090,1,2026-02-08,29.0,Success
58744,2090,1,2026-03-10,29.0,Success
58745,2090,1,2026-04-09,29.0,Success
58746,2090,1,2026-05-09,29.0,Success
58747,2091,1,2025-01-11,0.0,Failed
58748,2091,1,2025-02-10,29.0,Success
58749,2091,1,2025-03-12,29.0,Success
58750,2091,1,2025-04-11,29.0,Success
58751,2091,1,2025-05-11,29.0,Success
58752,2091,1,2025-06-10,29.0,Success
58753,2091,1,2025-07-10,29.0,Success
58754,2091,1,2025-08-09,29.0,Success
58755,2091,1,2025-09-08,29.0,Success
58756,2091,1,2025-10-08,29.0,Success
58757,2091,1,2025-11-07,29.0,Success
58758,2091,1,2025-12-07,29.0,Success
58759,2091,1,2026-01-06,29.0,Success
58760,2091,1,2026-02-05,29.0,Success
58761,2091,1,2026-03-07,29.0,Success
58762,2091,1,2026-04-06,29.0,Success
58763,2091,1,2026-05-06,29.0,Success
58764,2092,1,2025-03-03,29.0,Success
58765,2092,1,2025-04-02,29.0,Success
58766,2092,1,2025-05-02,29.0,Success
58767,2092,1,2025-06-01,29.0,Success
58768,2092,1,2025-07-01,29.0,Success
58769,2092,1,2025-07-31,29.0,Success
58770,2092,1,2025-08-30,29.0,Success
58771,2092,1,2025-09-29,29.0,Success
58772,2092,1,2025-10-29,29.0,Success
58773,2092,1,2025-11-28,29.0,Success
58774,2092,1,2025-12-28,29.0,Success
58775,2092,1,2026-01-27,29.0,Success
58776,2092,1,2026-02-26,29.0,Success
58777,2092,1,2026-03-28,29.0,Success
58778,2092,1,2026-04-27,29.0,Success
58779,2092,1,2026-05-27,29.0,Success
58780,2093,1,2025-08-14,29.0,Success
58781,2093,1,2025-09-13,0.0,Failed
58782,2093,1,2025-10-13,29.0,Success
58783,2093,1,2025-11-12,29.0,Success
58784,2093,1,2025-12-12,29.0,Success
58785,2093,1,2026-01-11,29.0,Success
58786,2093,1,2026-02-10,29.0,Success
58787,2093,1,2026-03-12,0.0,Failed
58788,2093,1,2026-04-11,29.0,Success
58789,2093,1,2026-05-11,29.0,Success
58790,2094,3,2025-06-02,149.0,Success
58791,2094,3,2025-07-02,0.0,Failed
58792,2094,3,2025-08-01,149.0,Success
58793,2094,3,2025-08-31,149.0,Success
58794,2094,3,2025-09-30,149.0,Success
58795,2094,3,2025-10-30,149.0,Success
58796,2094,3,2025-11-29,149.0,Success
58797,2094,3,2025-12-29,0.0,Failed
58798,2094,3,2026-01-28,149.0,Success
58799,2094,3,2026-02-27,149.0,Success
58800,2094,3,2026-03-29,149.0,Success
58801,2094,3,2026-04-28,149.0,Success
58802,2094,3,2026-05-28,149.0,Success
58803,2095,1,2025-11-06,29.0,Success
58804,2095,1,2025-12-06,29.0,Success
58805,2095,1,2026-01-05,29.0,Success
58806,2095,1,2026-02-04,29.0,Success
58807,2095,1,2026-03-06,0.0,Failed
58808,2095,1,2026-04-05,29.0,Success
58809,2095,1,2026-05-05,29.0,Success
58810,2096,1,2025-08-31,29.0,Success
58811,2096,1,2025-09-30,29.0,Success
58812,2096,1,2025-10-30,29.0,Success
58813,2096,1,2025-11-29,29.0,Success
58814,2096,1,2025-12-29,29.0,Success
58815,2096,1,2026-01-28,29.0,Success
58816,2096,1,2026-02-27,29.0,Success
58817,2096,1,2026-03-29,29.0,Success
58818,2096,1,2026-04-28,0.0,Failed
58819,2096,1,2026-05-28,29.0,Success
58820,2097,1,2026-05-08,29.0,Success
58821,2098,2,2026-01-01,79.0,Success
58822,2098,2,2026-01-31,79.0,Success
58823,2098,2,2026-03-02,79.0,Success
58824,2098,2,2026-04-01,79.0,Success
58825,2098,2,2026-05-01,79.0,Success
58826,2098,2,2026-05-31,79.0,Success
58827,2099,1,2025-11-26,29.0,Success
58828,2099,1,2025-12-26,29.0,Success
58829,2099,1,2026-01-25,29.0,Success
58830,2099,1,2026-02-24,29.0,Success
58831,2099,1,2026-03-26,0.0,Failed
58832,2099,1,2026-04-25,29.0,Success
58833,2099,1,2026-05-25,29.0,Success
58834,2100,1,2025-04-17,0.0,Failed
58835,2100,1,2025-05-17,29.0,Success
58836,2100,1,2025-06-16,29.0,Success
58837,2100,1,2025-07-16,29.0,Success
58838,2100,1,2025-08-15,29.0,Success
58839,2100,1,2025-09-14,29.0,Success
58840,2100,1,2025-10-14,29.0,Success
58841,2100,1,2025-11-13,29.0,Success
58842,2100,1,2025-12-13,29.0,Success
58843,2100,1,2026-01-12,29.0,Success
58844,2100,1,2026-02-11,29.0,Success
58845,2100,1,2026-03-13,29.0,Success
58846,2100,1,2026-04-12,29.0,Success
58847,2100,1,2026-05-12,29.0,Success
58848,2101,2,2025-08-14,79.0,Success
58849,2101,2,2025-09-13,79.0,Success
58850,2101,2,2025-10-13,79.0,Success
58851,2101,2,2025-11-12,79.0,Success
58852,2101,2,2025-12-12,79.0,Success
58853,2101,2,2026-01-11,79.0,Success
58854,2101,2,2026-02-10,79.0,Success
58855,2101,2,2026-03-12,79.0,Success
58856,2101,2,2026-04-11,79.0,Success
58857,2101,2,2026-05-11,79.0,Success
58858,2102,1,2025-08-06,29.0,Success
58859,2102,1,2025-09-05,29.0,Success
58860,2102,1,2025-10-05,29.0,Success
58861,2102,1,2025-11-04,29.0,Success
58862,2102,1,2025-12-04,29.0,Success
58863,2102,1,2026-01-03,0.0,Failed
58864,2102,1,2026-02-02,29.0,Success
58865,2102,1,2026-03-04,29.0,Success
58866,2102,1,2026-04-03,29.0,Success
58867,2102,1,2026-05-03,29.0,Success
58868,2103,1,2026-05-21,29.0,Success
58869,2104,1,2025-09-16,29.0,Success
58870,2104,1,2025-10-16,29.0,Success
58871,2104,1,2025-11-15,29.0,Success
58872,2104,1,2025-12-15,29.0,Success
58873,2104,1,2026-01-14,29.0,Success
58874,2104,1,2026-02-13,29.0,Success
58875,2104,1,2026-03-15,29.0,Success
58876,2104,1,2026-04-14,29.0,Success
58877,2104,1,2026-05-14,0.0,Failed
58878,2105,1,2025-02-23,29.0,Success
58879,2105,1,2025-03-25,29.0,Success
58880,2105,1,2025-04-24,29.0,Success
58881,2105,1,2025-05-24,29.0,Success
58882,2105,1,2025-06-23,29.0,Success
58883,2105,1,2025-07-23,29.0,Success
58884,2105,1,2025-08-22,29.0,Success
58885,2105,1,2025-09-21,29.0,Success
58886,2105,1,2025-10-21,29.0,Success
58887,2105,1,2025-11-20,29.0,Success
58888,2105,1,2025-12-20,29.0,Success
58889,2105,1,2026-01-19,29.0,Success
58890,2106,1,2025-02-16,29.0,Success
58891,2106,1,2025-03-18,29.0,Success
58892,2106,1,2025-04-17,29.0,Success
58893,2106,1,2025-05-17,29.0,Success
58894,2106,1,2025-06-16,29.0,Success
58895,2106,1,2025-07-16,29.0,Success
58896,2106,1,2025-08-15,29.0,Success
58897,2106,1,2025-09-14,29.0,Success
58898,2106,1,2025-10-14,29.0,Success
58899,2106,1,2025-11-13,29.0,Success
58900,2106,1,2025-12-13,29.0,Success
58901,2106,1,2026-01-12,29.0,Success
58902,2106,1,2026-02-11,29.0,Success
58903,2106,1,2026-03-13,29.0,Success
58904,2106,1,2026-04-12,29.0,Success
58905,2106,1,2026-05-12,29.0,Success
58906,2107,1,2025-04-09,29.0,Success
58907,2107,1,2025-05-09,29.0,Success
58908,2107,1,2025-06-08,29.0,Success
58909,2107,1,2025-07-08,29.0,Success
58910,2107,1,2025-08-07,29.0,Success
58911,2107,1,2025-09-06,29.0,Success
58912,2107,1,2025-10-06,29.0,Success
58913,2107,1,2025-11-05,29.0,Success
58914,2107,1,2025-12-05,29.0,Success
58915,2107,1,2026-01-04,29.0,Success
58916,2107,1,2026-02-03,29.0,Success
58917,2107,1,2026-03-05,29.0,Success
58918,2107,1,2026-04-04,29.0,Success
58919,2107,1,2026-05-04,29.0,Success
58920,2108,2,2025-01-20,79.0,Success
58921,2108,2,2025-02-19,79.0,Success
58922,2108,2,2025-03-21,79.0,Success
58923,2108,2,2025-04-20,79.0,Success
58924,2108,2,2025-05-20,79.0,Success
58925,2108,2,2025-06-19,79.0,Success
58926,2108,2,2025-07-19,0.0,Failed
58927,2108,2,2025-08-18,79.0,Success
58928,2108,2,2025-09-17,79.0,Success
58929,2108,2,2025-10-17,79.0,Success
58930,2108,2,2025-11-16,79.0,Success
58931,2108,2,2025-12-16,79.0,Success
58932,2108,2,2026-01-15,79.0,Success
58933,2108,2,2026-02-14,79.0,Success
58934,2108,2,2026-03-16,79.0,Success
58935,2108,2,2026-04-15,79.0,Success
58936,2108,2,2026-05-15,79.0,Success
58937,2109,2,2026-05-05,79.0,Success
58938,2110,2,2026-02-23,79.0,Success
58939,2110,2,2026-03-25,79.0,Success
58940,2110,2,2026-04-24,79.0,Success
58941,2110,2,2026-05-24,79.0,Success
58942,2111,1,2025-03-03,29.0,Success
58943,2111,1,2025-04-02,29.0,Success
58944,2111,1,2025-05-02,29.0,Success
58945,2111,1,2025-06-01,29.0,Success
58946,2111,1,2025-07-01,29.0,Success
58947,2111,1,2025-07-31,29.0,Success
58948,2111,1,2025-08-30,29.0,Success
58949,2111,1,2025-09-29,29.0,Success
58950,2111,1,2025-10-29,29.0,Success
58951,2111,1,2025-11-28,29.0,Success
58952,2111,1,2025-12-28,29.0,Success
58953,2111,1,2026-01-27,29.0,Success
58954,2112,3,2025-05-25,149.0,Success
58955,2113,1,2025-08-04,29.0,Success
58956,2113,1,2025-09-03,29.0,Success
58957,2113,1,2025-10-03,29.0,Success
58958,2113,1,2025-11-02,29.0,Success
58959,2113,1,2025-12-02,29.0,Success
58960,2113,1,2026-01-01,29.0,Success
58961,2113,1,2026-01-31,29.0,Success
58962,2113,1,2026-03-02,0.0,Failed
58963,2113,1,2026-04-01,29.0,Success
58964,2113,1,2026-05-01,29.0,Success
58965,2113,1,2026-05-31,29.0,Success
58966,2114,1,2025-01-03,29.0,Success
58967,2114,1,2025-02-02,29.0,Success
58968,2114,1,2025-03-04,29.0,Success
58969,2114,1,2025-04-03,29.0,Success
58970,2114,1,2025-05-03,29.0,Success
58971,2114,1,2025-06-02,29.0,Success
58972,2114,1,2025-07-02,29.0,Success
58973,2114,1,2025-08-01,29.0,Success
58974,2114,1,2025-08-31,29.0,Success
58975,2114,1,2025-09-30,29.0,Success
58976,2114,1,2025-10-30,29.0,Success
58977,2114,1,2025-11-29,29.0,Success
58978,2114,1,2025-12-29,29.0,Success
58979,2114,1,2026-01-28,29.0,Success
58980,2114,1,2026-02-27,29.0,Success
58981,2114,1,2026-03-29,29.0,Success
58982,2114,1,2026-04-28,29.0,Success
58983,2114,1,2026-05-28,29.0,Success
58984,2115,2,2025-06-09,79.0,Success
58985,2115,2,2025-07-09,79.0,Success
58986,2115,2,2025-08-08,79.0,Success
58987,2115,2,2025-09-07,79.0,Success
58988,2115,2,2025-10-07,79.0,Success
58989,2115,2,2025-11-06,79.0,Success
