log_id,user_id,log_date,minutes_active,features_used,support_tickets_opened
904503,1901,2026-05-02,84,2,0
904504,1901,2026-03-27,81,4,0
904505,1901,2026-04-19,28,4,0
904506,1902,2025-12-18,97,5,0
904507,1902,2025-12-13,57,7,0
904508,1902,2026-01-11,110,5,0
904509,1902,2025-09-14,40,5,0
904510,1902,2025-11-06,51,7,0
904511,1903,2026-01-23,95,3,0
904512,1903,2026-03-09,68,4,0
904513,1903,2025-07-10,110,2,0
904514,1903,2026-02-03,32,6,1
904515,1903,2025-06-03,31,1,0
904516,1904,2025-06-11,80,2,0
904517,1904,2026-01-12,63,5,0
904518,1904,2026-05-26,114,2,0
904519,1904,2026-02-15,77,2,0
904520,1904,2026-01-28,72,6,0
904521,1905,2026-03-11,84,3,0
904522,1905,2026-02-08,41,6,0
904523,1905,2026-03-01,86,1,0
904524,1905,2026-05-10,51,1,0
904525,1905,2026-03-01,115,4,0
904526,1906,2026-04-18,114,3,0
904527,1906,2026-05-23,34,1,1
904528,1906,2025-10-16,100,2,0
904529,1906,2025-10-15,53,5,0
904530,1906,2026-04-25,33,4,1
904531,1907,2026-02-09,69,5,1
904532,1907,2025-04-01,108,2,0
904533,1907,2025-10-06,59,2,1
904534,1907,2025-04-21,71,6,0
904535,1907,2025-05-23,41,5,0
904536,1908,2026-05-29,26,6,1
904537,1908,2026-05-30,17,7,1
904538,1908,2026-05-30,13,1,1
904539,1908,2026-05-29,8,1,0
904540,1908,2026-05-29,19,4,1
904541,1909,2026-03-16,21,6,0
904542,1909,2026-01-22,32,6,0
904543,1909,2026-02-11,105,3,0
904544,1909,2026-03-31,89,1,0
904545,1909,2026-05-01,42,7,0
904546,1910,2026-04-25,114,1,0
904547,1910,2026-04-17,115,1,0
904548,1910,2026-04-24,98,2,0
904549,1910,2026-05-03,97,5,0
904550,1910,2026-05-04,88,6,0
904551,1911,2025-12-13,82,2,0
904552,1911,2025-11-16,38,5,0
904553,1911,2025-06-23,87,6,0
904554,1911,2025-05-28,43,7,0
904555,1911,2025-05-20,79,7,1
904556,1912,2026-04-09,22,5,0
904557,1912,2026-03-19,54,4,0
904558,1912,2026-05-24,66,6,0
904559,1912,2026-02-27,106,3,0
904560,1912,2026-05-15,51,2,0
904561,1913,2026-02-16,77,6,0
904562,1913,2025-10-24,103,4,0
904563,1913,2026-01-27,105,7,0
904564,1913,2025-10-25,94,6,0
904565,1913,2025-12-01,43,2,0
904566,1914,2025-09-28,37,1,0
904567,1914,2025-09-19,66,3,0
904568,1914,2025-12-03,52,7,1
904569,1914,2025-11-25,91,6,1
904570,1914,2026-02-19,97,1,0
904571,1915,2025-12-03,48,1,0
904572,1915,2025-08-31,101,3,1
904573,1915,2026-02-02,109,1,0
904574,1915,2025-12-22,118,1,0
904575,1915,2025-11-28,73,4,0
904576,1916,2026-02-18,60,5,0
904577,1916,2025-03-21,36,1,0
904578,1916,2026-03-25,77,2,0
904579,1916,2025-11-24,71,6,0
904580,1916,2025-03-16,24,6,0
904581,1917,2026-05-25,106,1,0
904582,1917,2026-05-23,41,1,0
904583,1917,2026-05-30,101,7,0
904584,1917,2026-05-20,33,6,0
904585,1917,2026-05-21,65,6,0
904586,1918,2026-05-29,101,5,1
904587,1918,2026-05-30,97,4,0
904588,1918,2026-05-23,54,4,0
904589,1918,2026-05-23,27,7,0
904590,1918,2026-05-27,61,2,0
904591,1919,2026-01-06,26,4,0
904592,1919,2026-05-14,107,6,0
904593,1919,2026-03-03,80,1,0
904594,1919,2026-02-17,62,2,0
904595,1919,2026-04-03,39,6,1
904596,1920,2025-10-16,48,7,1
904597,1920,2026-01-18,117,6,0
904598,1920,2025-12-13,108,6,0
904599,1920,2025-10-30,58,4,0
904600,1920,2026-03-08,53,1,0
904601,1921,2026-01-13,10,3,1
904602,1921,2025-12-10,21,3,1
904603,1921,2025-09-01,27,5,0
904604,1921,2026-04-24,20,5,0
904605,1921,2026-05-01,29,4,2
904606,1922,2025-04-16,105,1,0
904607,1922,2025-07-05,93,3,0
904608,1922,2025-09-09,23,5,0
904609,1922,2025-05-21,103,4,0
904610,1922,2025-10-07,85,3,0
904611,1923,2025-12-30,95,2,0
904612,1923,2026-02-18,112,6,0
904613,1923,2025-11-18,82,6,0
904614,1923,2026-02-09,74,3,1
904615,1923,2026-03-20,23,5,1
904616,1924,2025-08-19,89,3,0
904617,1924,2026-01-21,33,1,0
904618,1924,2026-03-25,119,3,0
904619,1924,2025-08-03,90,2,0
904620,1924,2025-10-19,21,2,0
904621,1925,2025-10-24,35,2,0
904622,1925,2025-10-01,39,1,0
904623,1925,2025-08-02,58,5,0
904624,1925,2025-11-09,73,2,1
904625,1925,2025-10-29,106,5,0
904626,1926,2025-10-31,20,7,0
904627,1926,2026-01-05,95,3,0
904628,1926,2025-09-12,87,1,0
904629,1926,2025-08-31,44,5,0
904630,1926,2025-12-17,81,1,0
904631,1927,2025-10-08,92,7,0
904632,1927,2025-11-10,65,3,0
904633,1927,2026-03-03,59,5,0
904634,1927,2025-12-03,41,4,0
904635,1927,2026-02-20,55,7,0
904636,1928,2026-05-26,63,7,0
904637,1928,2026-01-24,93,3,0
904638,1928,2026-04-27,87,7,0
904639,1928,2026-03-03,60,2,0
904640,1928,2025-12-30,36,1,0
904641,1929,2026-05-07,49,6,0
904642,1929,2026-03-28,40,4,0
904643,1929,2026-01-04,49,3,0
904644,1929,2025-09-13,33,5,0
904645,1929,2026-03-02,69,5,0
904646,1930,2026-01-16,113,3,0
904647,1930,2026-04-03,54,4,0
904648,1930,2026-03-28,88,3,0
904649,1930,2026-01-03,31,3,0
904650,1930,2026-02-18,22,7,0
904651,1931,2025-09-07,75,5,1
904652,1931,2025-10-09,85,6,0
904653,1931,2025-12-04,48,1,0
904654,1931,2025-11-24,110,4,0
904655,1931,2025-11-25,20,6,1
904656,1932,2026-05-18,110,4,0
904657,1932,2026-05-27,22,3,0
904658,1932,2026-05-16,52,1,0
904659,1932,2026-05-25,48,3,0
904660,1932,2026-05-15,97,5,1
904661,1933,2026-02-11,113,2,0
904662,1933,2026-04-24,106,3,0
904663,1933,2026-05-03,81,3,0
904664,1933,2025-02-03,73,2,0
904665,1933,2025-06-18,48,1,0
904666,1934,2026-04-04,71,4,0
904667,1934,2026-05-18,62,4,0
904668,1934,2026-04-07,112,5,0
904669,1934,2026-05-08,28,6,0
904670,1934,2026-05-30,111,3,0
904671,1935,2025-06-21,117,1,0
904672,1935,2025-02-17,61,5,0
904673,1935,2025-04-10,30,3,0
904674,1935,2025-03-12,91,3,1
904675,1935,2025-03-24,72,4,1
904676,1936,2025-05-18,20,1,2
904677,1936,2025-06-11,29,2,0
904678,1936,2025-05-14,16,3,0
904679,1936,2025-05-31,22,5,1
904680,1936,2025-04-19,18,1,1
904681,1937,2026-05-19,33,4,0
904682,1937,2026-05-29,51,1,0
904683,1937,2025-07-08,76,3,0
904684,1937,2025-08-17,64,2,0
904685,1937,2025-03-29,104,4,0
904686,1938,2026-05-03,100,5,0
904687,1938,2026-05-28,84,7,0
904688,1938,2026-02-18,100,6,0
904689,1938,2025-11-17,68,2,0
904690,1938,2026-05-07,118,1,0
904691,1939,2026-01-17,22,2,0
904692,1939,2025-07-24,40,1,0
904693,1939,2025-07-23,72,4,0
904694,1939,2026-03-05,107,6,0
904695,1939,2026-01-29,83,4,0
904696,1940,2026-01-29,118,4,0
904697,1940,2025-12-18,82,5,1
904698,1940,2026-02-12,43,5,0
904699,1940,2026-04-28,81,1,0
904700,1940,2025-10-31,105,6,0
904701,1941,2026-05-05,72,3,0
904702,1941,2026-03-04,77,7,0
904703,1941,2026-03-04,65,1,0
904704,1941,2026-05-24,28,7,0
904705,1941,2026-01-05,35,1,0
904706,1942,2026-02-12,95,1,0
904707,1942,2025-07-03,65,2,0
904708,1942,2026-04-02,70,6,0
904709,1942,2025-07-03,81,5,0
904710,1942,2026-01-06,78,2,0
904711,1943,2025-02-13,19,4,0
904712,1943,2025-03-19,26,5,2
904713,1943,2025-05-02,16,7,2
904714,1943,2025-04-09,18,5,2
904715,1943,2025-04-09,8,3,0
904716,1944,2025-10-13,67,6,0
904717,1944,2025-10-28,61,5,0
904718,1944,2026-02-11,32,6,0
904719,1944,2025-06-07,60,4,0
904720,1944,2026-01-19,35,5,0
904721,1945,2025-08-10,94,1,0
904722,1945,2025-11-28,70,2,0
904723,1945,2025-09-19,82,7,0
904724,1945,2025-10-04,28,5,1
904725,1945,2025-06-06,31,4,0
904726,1946,2026-03-08,36,3,0
904727,1946,2026-01-22,108,6,0
904728,1946,2026-04-07,28,3,0
904729,1946,2026-02-14,31,5,0
904730,1946,2026-04-07,116,4,1
904731,1947,2026-05-26,30,5,0
904732,1947,2026-01-05,44,2,1
904733,1947,2026-04-26,25,6,0
904734,1947,2025-12-26,32,1,1
904735,1947,2026-02-21,27,4,0
904736,1948,2025-10-31,55,3,0
904737,1948,2025-08-17,101,3,0
904738,1948,2025-12-16,30,5,0
904739,1948,2025-07-31,76,1,0
904740,1948,2026-04-29,93,2,0
904741,1949,2025-12-21,24,7,0
904742,1949,2026-05-01,88,4,0
904743,1949,2026-05-10,52,6,0
904744,1949,2026-05-14,84,7,0
904745,1949,2026-03-13,25,4,0
904746,1950,2025-10-30,24,3,0
904747,1950,2025-12-18,38,5,0
904748,1950,2025-08-01,81,6,0
904749,1950,2025-10-12,102,7,0
904750,1950,2025-07-05,111,2,0
904751,1951,2025-12-01,101,7,0
904752,1951,2026-05-22,76,3,0
904753,1951,2025-10-31,49,1,0
904754,1951,2026-03-04,32,7,0
904755,1951,2025-09-27,78,5,0
904756,1952,2026-05-17,37,3,0
904757,1952,2026-05-22,49,2,0
904758,1952,2026-04-04,28,6,0
904759,1952,2026-04-12,41,4,0
904760,1952,2026-04-14,117,1,0
904761,1953,2026-04-28,83,5,0
904762,1953,2026-05-24,48,7,0
904763,1953,2026-04-20,44,2,0
904764,1953,2026-04-02,82,1,0
904765,1953,2026-05-30,47,3,0
904766,1954,2026-05-15,116,1,0
904767,1954,2026-05-15,60,7,0
904768,1954,2026-05-28,34,4,0
904769,1954,2026-05-24,100,7,0
904770,1954,2026-05-22,39,7,0
904771,1955,2025-05-18,59,4,0
904772,1955,2025-11-26,89,1,0
904773,1955,2025-10-12,30,5,0
904774,1955,2025-10-10,60,7,0
904775,1955,2026-02-12,90,1,1
904776,1956,2026-01-05,118,1,0
904777,1956,2026-03-28,30,6,1
904778,1956,2026-05-25,53,4,0
904779,1956,2026-03-05,67,2,0
904780,1956,2026-01-02,78,1,0
904781,1957,2025-11-30,24,1,0
904782,1957,2025-12-24,48,7,1
904783,1957,2026-02-27,98,6,0
904784,1957,2026-05-22,39,2,1
904785,1957,2025-10-29,47,6,0
904786,1958,2026-04-15,87,5,0
904787,1958,2026-02-11,73,2,0
904788,1958,2026-02-05,119,5,0
904789,1958,2026-04-04,66,1,0
904790,1958,2026-01-08,90,4,1
904791,1959,2026-03-06,34,5,1
904792,1959,2026-01-17,54,7,0
904793,1959,2025-02-24,40,1,0
904794,1959,2025-11-19,69,5,0
904795,1959,2025-04-23,20,4,0
904796,1960,2025-07-30,33,7,0
904797,1960,2025-09-16,51,1,1
904798,1960,2025-06-23,35,7,0
904799,1960,2025-06-29,101,5,0
904800,1960,2025-11-17,81,7,0
904801,1961,2026-04-20,95,2,0
904802,1961,2026-03-18,46,2,0
904803,1961,2025-12-04,33,5,0
904804,1961,2026-01-28,68,7,0
904805,1961,2025-11-20,46,3,0
904806,1962,2025-06-13,53,6,0
904807,1962,2025-12-16,67,6,0
904808,1962,2025-04-14,71,3,0
904809,1962,2026-03-09,25,7,0
904810,1962,2025-05-28,115,4,0
904811,1963,2026-05-28,98,1,0
904812,1963,2026-05-29,96,6,0
904813,1963,2026-05-27,107,4,0
904814,1963,2026-05-30,26,6,0
904815,1963,2026-05-28,65,7,0
904816,1964,2026-05-14,97,4,0
904817,1964,2026-04-09,96,2,0
904818,1964,2025-12-22,90,3,0
904819,1964,2025-05-10,61,2,0
904820,1964,2026-04-12,24,2,0
904821,1965,2026-03-31,85,5,0
904822,1965,2025-09-12,67,2,0
904823,1965,2026-05-26,70,3,0
904824,1965,2026-02-01,91,7,0
904825,1965,2025-09-08,36,5,1
904826,1966,2025-09-26,39,7,0
904827,1966,2026-02-12,85,7,1
904828,1966,2025-11-24,110,2,0
904829,1966,2026-04-21,114,5,0
904830,1966,2025-11-11,44,5,0
904831,1967,2025-12-11,99,6,1
904832,1967,2026-02-15,112,3,0
904833,1967,2026-03-26,27,7,1
904834,1967,2026-03-03,119,1,0
904835,1967,2026-04-05,40,1,0
904836,1968,2025-05-20,108,3,0
904837,1968,2026-05-07,58,2,0
904838,1968,2026-03-01,51,6,0
904839,1968,2025-09-10,54,2,1
904840,1968,2026-01-10,22,6,0
904841,1969,2026-05-05,102,1,0
904842,1969,2026-01-11,58,3,0
904843,1969,2026-01-23,91,1,0
904844,1969,2025-09-24,71,6,0
904845,1969,2025-09-30,37,7,0
904846,1970,2026-04-16,97,1,0
904847,1970,2026-05-25,39,6,0
904848,1970,2026-02-21,69,7,0
904849,1970,2026-03-12,72,5,0
904850,1970,2026-03-21,29,5,0
904851,1971,2025-05-03,65,3,0
904852,1971,2025-12-23,83,6,0
904853,1971,2025-10-31,81,4,0
904854,1971,2025-06-13,31,3,0
904855,1971,2025-07-30,105,5,1
904856,1972,2025-11-17,68,1,0
904857,1972,2026-04-23,71,2,0
904858,1972,2026-03-26,91,6,0
904859,1972,2026-05-06,24,3,1
904860,1972,2026-04-16,23,7,0
904861,1973,2025-12-05,57,2,0
904862,1973,2026-02-16,89,5,0
904863,1973,2025-11-15,67,5,0
904864,1973,2025-12-14,71,4,0
904865,1973,2025-12-30,81,2,0
904866,1974,2025-08-08,80,6,0
904867,1974,2026-04-22,90,1,0
904868,1974,2026-01-05,94,2,0
904869,1974,2025-07-07,22,6,0
904870,1974,2026-04-01,80,4,0
904871,1975,2026-05-15,90,1,0
904872,1975,2026-05-19,23,3,0
904873,1975,2026-04-27,79,6,0
904874,1975,2026-05-01,41,5,0
904875,1975,2026-04-29,53,3,0
904876,1976,2026-01-16,29,2,0
904877,1976,2026-03-29,62,3,0
904878,1976,2026-01-29,68,5,1
904879,1976,2026-01-02,91,2,0
904880,1976,2025-09-09,84,2,0
904881,1977,2026-05-27,78,1,0
904882,1977,2026-05-12,86,5,0
904883,1977,2026-05-12,27,1,0
904884,1977,2026-05-10,110,5,0
904885,1977,2026-05-16,45,3,0
904886,1978,2026-05-23,45,4,0
904887,1978,2026-05-30,24,1,0
904888,1978,2026-05-28,77,2,0
904889,1978,2026-05-25,81,2,0
904890,1978,2026-05-26,67,6,0
904891,1979,2026-02-05,24,4,1
904892,1979,2026-01-16,81,4,0
904893,1979,2026-01-19,113,7,0
904894,1979,2026-04-03,62,1,0
904895,1979,2026-02-26,109,3,1
904896,1980,2026-05-22,36,5,0
904897,1980,2026-04-28,66,7,0
904898,1980,2026-05-24,59,1,0
904899,1980,2026-05-07,110,7,0
904900,1980,2026-05-06,47,1,0
904901,1981,2025-12-07,91,7,0
904902,1981,2026-03-18,34,3,0
904903,1981,2025-12-12,57,3,1
904904,1981,2025-09-09,36,3,0
904905,1981,2025-09-16,83,1,0
904906,1982,2025-06-05,29,1,0
904907,1982,2025-06-29,110,1,0
904908,1982,2025-07-16,44,2,0
904909,1982,2025-08-06,87,3,0
904910,1982,2025-08-18,76,2,0
904911,1983,2026-04-14,29,6,0
904912,1983,2026-05-22,48,1,1
904913,1983,2026-05-22,86,1,0
904914,1983,2026-05-02,95,1,0
904915,1983,2026-05-22,98,1,0
904916,1984,2026-05-22,85,6,0
904917,1984,2026-05-25,79,4,0
904918,1984,2026-05-16,89,4,0
904919,1984,2026-05-29,102,2,0
904920,1984,2026-05-22,61,1,0
904921,1985,2025-06-23,68,6,0
904922,1985,2025-06-12,91,7,0
904923,1985,2025-06-23,79,5,0
904924,1985,2025-08-17,93,3,0
904925,1985,2025-04-17,91,5,0
904926,1986,2026-04-01,66,4,0
904927,1986,2026-02-14,42,4,0
904928,1986,2025-10-27,25,5,0
904929,1986,2026-04-10,47,1,0
904930,1986,2025-11-04,26,2,0
904931,1987,2025-04-08,81,2,0
904932,1987,2025-12-31,101,1,0
904933,1987,2025-09-22,24,6,0
904934,1987,2025-03-15,30,4,0
904935,1987,2025-02-12,75,6,0
904936,1988,2026-03-03,88,6,0
904937,1988,2026-01-07,40,6,0
904938,1988,2026-05-10,35,6,0
904939,1988,2026-03-17,99,5,0
904940,1988,2026-01-25,60,2,0
904941,1989,2025-07-06,103,7,0
904942,1989,2025-04-06,109,1,0
904943,1989,2025-11-16,60,2,1
904944,1989,2026-04-28,102,4,0
904945,1989,2025-07-27,48,6,1
904946,1990,2025-11-17,34,4,1
904947,1990,2026-03-04,71,6,1
904948,1990,2025-12-21,96,2,0
904949,1990,2025-11-15,50,7,0
904950,1990,2026-04-18,50,6,0
904951,1991,2025-02-19,96,6,0
904952,1991,2025-05-31,91,2,1
904953,1991,2025-07-19,82,7,0
904954,1991,2025-06-04,81,2,0
904955,1991,2025-07-04,95,5,0
904956,1992,2025-04-06,42,5,0
904957,1992,2025-03-15,104,7,0
904958,1992,2025-02-28,74,1,0
904959,1992,2025-04-04,41,7,0
904960,1992,2025-03-03,69,6,0
904961,1993,2026-05-01,25,2,1
904962,1993,2026-05-29,119,7,0
904963,1993,2026-01-18,114,4,0
904964,1993,2026-05-25,83,2,0
904965,1993,2025-11-05,105,1,0
904966,1994,2026-05-20,99,2,0
904967,1994,2026-05-20,84,4,0
904968,1994,2026-05-29,33,2,0
904969,1994,2026-05-15,67,1,0
904970,1994,2026-05-13,47,1,0
904971,1995,2026-03-16,55,1,0
904972,1995,2026-02-03,60,6,0
904973,1995,2026-05-25,20,4,0
904974,1995,2026-03-24,111,4,0
904975,1995,2025-11-20,113,5,1
904976,1996,2025-07-16,98,6,0
904977,1996,2026-03-02,79,1,0
904978,1996,2025-12-12,102,4,0
904979,1996,2026-05-30,52,4,1
904980,1996,2025-06-30,81,1,0
904981,1997,2025-07-02,39,7,0
904982,1997,2025-09-14,105,4,0
904983,1997,2026-05-08,35,7,0
904984,1997,2025-08-27,56,6,0
904985,1997,2025-12-06,24,7,0
904986,1998,2026-05-02,48,6,0
904987,1998,2026-03-15,46,5,0
904988,1998,2026-05-17,116,6,0
904989,1998,2026-03-19,42,3,0
904990,1998,2026-04-11,96,1,0
904991,1999,2026-05-04,78,7,0
904992,1999,2026-05-27,87,7,0
904993,1999,2026-05-08,65,7,0
904994,1999,2026-05-17,71,6,0
904995,1999,2026-05-23,46,2,0
904996,2000,2025-08-23,24,5,0
904997,2000,2026-02-17,114,5,0
904998,2000,2026-01-18,83,7,0
904999,2000,2026-05-11,66,4,0
905000,2000,2025-06-20,77,4,0
905001,2001,2025-11-20,73,1,0
905002,2001,2026-05-13,70,1,0
905003,2001,2025-12-14,104,5,0
905004,2001,2026-02-07,104,1,0
905005,2001,2026-05-01,99,4,0
905006,2002,2025-08-13,39,3,0
905007,2002,2025-11-22,79,1,1
905008,2002,2025-03-03,66,1,0
905009,2002,2025-07-14,79,2,0
905010,2002,2025-08-08,68,1,0
905011,2003,2026-04-06,61,7,0
905012,2003,2025-12-17,87,7,0
905013,2003,2026-05-02,95,7,0
905014,2003,2026-03-27,43,2,0
905015,2003,2025-12-01,43,7,0
905016,2004,2026-01-18,58,5,0
905017,2004,2025-12-02,39,4,0
905018,2004,2026-04-27,92,7,0
905019,2004,2026-04-29,55,2,0
905020,2004,2026-01-30,102,7,0
905021,2005,2026-05-29,45,4,1
905022,2005,2026-05-12,110,7,0
905023,2005,2026-05-28,28,5,0
905024,2005,2026-05-13,103,3,0
905025,2005,2026-05-30,119,3,0
905026,2006,2025-02-22,96,7,0
905027,2006,2026-03-20,78,3,0
905028,2006,2025-04-14,104,5,0
905029,2006,2025-08-07,79,1,1
905030,2006,2025-09-30,30,4,1
905031,2007,2026-02-13,66,1,0
905032,2007,2026-02-20,64,1,0
905033,2007,2026-01-12,40,6,0
905034,2007,2026-03-05,77,7,0
905035,2007,2025-12-11,94,6,0
905036,2008,2025-10-06,73,3,0
905037,2008,2026-02-12,25,1,0
905038,2008,2026-03-08,36,3,0
905039,2008,2026-05-15,21,6,0
905040,2008,2026-03-16,105,7,0
905041,2009,2026-05-19,80,3,0
905042,2009,2025-12-22,31,4,0
905043,2009,2026-03-17,110,7,0
905044,2009,2026-04-13,40,5,1
905045,2009,2026-01-05,96,7,0
905046,2010,2025-09-06,89,4,0
905047,2010,2025-08-23,42,2,0
905048,2010,2025-08-10,95,1,0
905049,2010,2025-05-25,72,2,0
905050,2010,2025-09-15,58,2,0
905051,2011,2026-05-04,91,1,0
905052,2011,2026-05-16,34,2,0
905053,2011,2026-05-25,88,3,0
905054,2011,2026-05-06,115,5,0
905055,2011,2026-05-28,50,7,0
905056,2012,2026-04-26,72,7,0
905057,2012,2026-05-09,34,7,0
905058,2012,2026-03-21,23,4,0
905059,2012,2026-03-20,78,5,0
905060,2012,2026-02-18,37,6,0
905061,2013,2025-09-09,64,5,0
905062,2013,2026-01-11,101,7,0
905063,2013,2025-11-02,46,4,1
905064,2013,2025-12-16,90,5,0
905065,2013,2025-12-17,79,5,0
905066,2014,2026-05-23,44,2,0
905067,2014,2026-05-30,114,6,0
905068,2014,2026-05-08,36,3,0
905069,2014,2026-04-22,62,2,1
905070,2014,2026-05-26,78,7,0
905071,2015,2026-03-31,100,3,0
905072,2015,2025-12-08,110,7,0
905073,2015,2025-04-02,24,1,0
905074,2015,2025-05-22,115,5,0
905075,2015,2026-02-28,95,3,0
905076,2016,2025-10-02,113,3,0
905077,2016,2025-12-27,99,6,0
905078,2016,2025-10-16,105,5,0
905079,2016,2026-02-11,83,1,1
905080,2016,2026-03-25,45,6,0
905081,2017,2026-05-19,111,1,0
905082,2017,2026-05-26,61,2,0
905083,2017,2026-05-24,72,3,1
905084,2017,2026-05-09,110,7,0
905085,2017,2026-05-27,22,7,0
905086,2018,2025-11-29,56,1,0
905087,2018,2025-04-19,37,2,0
905088,2018,2025-05-03,31,3,0
905089,2018,2025-11-24,99,4,0
905090,2018,2025-10-02,111,1,0
905091,2019,2026-04-27,48,1,0
905092,2019,2026-03-25,116,7,0
905093,2019,2026-05-12,21,4,0
905094,2019,2026-05-05,96,4,0
905095,2019,2026-02-18,117,6,0
905096,2020,2025-04-25,78,7,0
905097,2020,2025-05-01,22,6,0
905098,2020,2025-05-16,94,2,0
905099,2020,2025-08-21,117,1,1
905100,2020,2026-04-19,25,3,0
905101,2021,2026-05-23,90,6,0
905102,2021,2026-02-26,42,3,0
905103,2021,2026-04-13,60,6,0
905104,2021,2026-03-07,110,7,0
905105,2021,2026-02-10,23,4,0
905106,2022,2025-06-10,28,7,0
905107,2022,2025-04-09,29,3,0
905108,2022,2025-09-09,62,5,0
905109,2022,2025-06-04,42,5,0
905110,2022,2025-05-25,21,4,0
905111,2023,2026-02-19,97,5,1
905112,2023,2025-09-30,65,5,0
905113,2023,2025-10-10,60,3,0
905114,2023,2026-01-27,95,6,0
905115,2023,2026-03-04,110,3,0
905116,2024,2026-04-14,67,3,0
905117,2024,2026-02-27,60,6,0
905118,2024,2026-03-10,91,2,0
905119,2024,2026-04-19,110,7,0
905120,2024,2026-02-08,31,4,0
905121,2025,2025-12-20,44,3,0
905122,2025,2026-05-29,69,6,1
905123,2025,2025-12-01,23,7,0
905124,2025,2026-04-14,84,4,0
905125,2025,2025-12-29,45,1,0
905126,2026,2026-05-10,49,6,0
905127,2026,2025-12-17,103,4,0
905128,2026,2025-12-13,32,5,0
905129,2026,2025-08-04,30,4,0
905130,2026,2026-04-23,43,1,0
905131,2027,2026-05-26,79,3,0
905132,2027,2026-05-22,21,1,0
905133,2027,2026-05-14,29,4,0
905134,2027,2026-05-23,79,2,0
905135,2027,2026-05-24,35,4,0
905136,2028,2026-04-22,29,2,1
905137,2028,2026-04-30,102,4,0
905138,2028,2026-04-24,93,1,0
905139,2028,2026-05-08,67,1,0
905140,2028,2026-05-11,93,5,0
905141,2029,2025-12-02,111,6,0
905142,2029,2025-10-22,65,1,0
905143,2029,2026-04-01,45,7,1
905144,2029,2025-09-30,92,3,1
905145,2029,2025-09-17,64,5,1
905146,2030,2026-01-19,106,1,0
905147,2030,2026-02-04,74,3,0
905148,2030,2026-02-11,50,6,0
905149,2030,2026-05-03,73,2,0
905150,2030,2026-03-20,118,4,0
905151,2031,2026-05-25,44,4,1
905152,2031,2026-04-17,106,5,0
905153,2031,2026-04-11,102,6,0
905154,2031,2026-05-18,113,6,0
905155,2031,2026-02-21,96,4,0
905156,2032,2026-05-07,110,4,0
905157,2032,2026-04-04,22,6,0
905158,2032,2026-04-08,89,3,0
905159,2032,2026-05-13,96,2,0
905160,2032,2026-05-01,59,4,0
905161,2033,2026-05-11,26,6,0
905162,2033,2026-05-30,75,1,0
905163,2033,2026-05-24,44,1,0
905164,2033,2026-05-22,99,3,0
905165,2033,2026-05-25,39,3,0
905166,2034,2025-11-12,48,4,0
905167,2034,2026-05-07,115,6,0
905168,2034,2026-04-23,62,2,0
905169,2034,2025-10-09,35,4,0
905170,2034,2025-10-25,77,1,0
905171,2035,2025-08-10,60,4,0
905172,2035,2025-07-05,99,7,0
905173,2035,2025-06-10,40,1,0
905174,2035,2025-08-01,72,1,0
905175,2035,2025-09-25,69,4,0
905176,2036,2026-03-06,82,1,0
905177,2036,2025-09-03,76,3,0
905178,2036,2025-08-01,86,1,0
905179,2036,2026-04-08,118,4,0
905180,2036,2026-05-08,65,2,0
905181,2037,2026-01-20,99,5,0
905182,2037,2025-08-19,42,4,0
905183,2037,2026-04-07,48,2,0
905184,2037,2025-09-13,56,1,0
905185,2037,2025-10-10,114,7,0
905186,2038,2026-05-11,109,5,0
905187,2038,2026-01-27,55,2,0
905188,2038,2026-05-19,61,7,0
905189,2038,2025-11-29,20,7,0
905190,2038,2026-02-05,35,6,0
905191,2039,2026-04-17,24,3,0
905192,2039,2025-06-24,94,3,0
905193,2039,2026-05-18,73,7,0
905194,2039,2025-09-05,103,7,0
905195,2039,2025-12-01,68,6,0
905196,2040,2025-12-03,109,5,0
905197,2040,2026-04-25,79,3,0
905198,2040,2025-08-20,47,4,0
905199,2040,2026-02-06,96,4,1
905200,2040,2025-06-26,111,4,0
905201,2041,2026-02-05,57,3,0
905202,2041,2025-08-23,72,3,0
905203,2041,2025-08-19,54,5,0
905204,2041,2026-02-22,106,2,0
905205,2041,2026-03-10,64,6,0
905206,2042,2026-04-19,58,7,0
905207,2042,2026-02-06,110,4,0
905208,2042,2026-03-07,67,3,0
905209,2042,2026-04-21,39,5,0
905210,2042,2026-01-10,47,1,0
905211,2043,2026-03-03,30,3,0
905212,2043,2025-05-20,48,2,0
905213,2043,2026-04-04,66,5,0
905214,2043,2025-05-07,119,1,0
905215,2043,2026-03-13,108,4,0
905216,2044,2026-05-23,79,7,0
905217,2044,2026-05-12,45,6,0
905218,2044,2026-05-14,29,1,0
905219,2044,2026-05-25,77,4,0
905220,2044,2026-05-22,70,6,0
905221,2045,2026-02-08,62,1,0
905222,2045,2026-02-24,24,5,0
905223,2045,2025-12-21,56,5,1
905224,2045,2026-02-14,70,4,0
905225,2045,2026-04-13,94,2,0
905226,2046,2026-02-13,66,7,1
905227,2046,2026-02-18,21,6,0
905228,2046,2026-02-10,94,5,0
905229,2046,2026-05-04,35,5,0
905230,2046,2026-04-02,57,2,1
905231,2047,2026-04-12,57,2,0
905232,2047,2025-07-01,73,7,0
905233,2047,2025-09-27,43,7,1
905234,2047,2026-04-02,102,3,0
905235,2047,2025-08-17,44,6,1
905236,2048,2025-05-02,108,6,0
905237,2048,2025-02-14,77,2,0
